Questionnarie,Section,Variable name,Label,Data type,Answer_Choice_Key,Values,Length,Precision,Scale,Description,Pre-selected variables,Participant characteristics,Anthropomorphic measurements,Employment,Environment,Residency,Oral contraceptives,Pregnancy,Medications,Female health history,Menopause/menstrual Periods,Female surgery,Menopausal hormone therapy,X-Rays imaging and radiation,Personal medical history,Personal history of cancer,Family history of cancer,Family history of other medical conditions,Children's health history,Mammograms and other health screenings,Physical activity,Vitamins,Diet,Alcohol use,Smoking,Secondhand smoke,Happiness and social support,Cognitive status,Sleep habits,Medicinal cannabis,Sexual orientation,Financial stress
Q5,VITAMINS and SUPPLEMENTS,Q41c_1,Q41 HOW OFTEN CALCIUM/VITAMIN D,Char,4978,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the  past year  how often have you taken calcium and vitamin D as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41c_2,Q41 HOW MANY YEARS CALCIUM/VITAMIN D,Char,4979,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken calcium and vitamin D as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41d_1,Q41 HOW OFTEN VITAMIN D3,Char,4980,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the  past year how often have you taken vitamin D3 as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41d_2,Q41 HOW MANY YEARS VITAMIN D3,Char,4981,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken vitamin D3 as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41e_1,Q41 HOW OFTEN CALCIUM,Char,4982,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the past year  how often have you taken calcium as a single  supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41e_2,Q41 HOW MANY YEARS CALCIUM,Char,4983,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken calcium as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41f_1,Q41 HOW OFTEN NIACIN,Char,4984,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the past year how often have you taken niacin as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41f_2,Q41 HOW MANY YEARS NIACIN,Char,4985,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken niacin as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41g_1,Q41 HOW OFTEN OMEGA-3 FATTY ACIDS,Char,4986,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the past year how often have you taken omega-3 fatty acids as single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41g_2,Q41 HOW MANY YEARS OMEGA-3 FATTY ACIDS,Char,4987,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken omega-3 fatty acids as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41h_1,Q41 HOW OFTEN SOY PILLS,Char,4988,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the past year  how often have you taken soy pills as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41h_2,Q41 HOW MANY YEARS SOY PILLS,Char,4989,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken soy pills as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41i_1,Q41 HOW OFTEN CHONDROITIN/GLUCOSAMINE,Char,4990,"* 0=Don't take, 1=1-3 days/week, 2=4-6, 3=Every day",1,,,Q41 During the past year how often have you taken chondrotin and/or glucosamine as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q41i_2,Q41 HOW MANY YEARS CHONDROITIN/GLUCOSAMINE,Char,4991,"* 0=Less than 1 year, 1=1, 2=2, 3=3-4, 4=5-9, 5=10+",1,,,Q41 For how many years have you taken chondroitin and/or glucosamine as a single supplement regularly (at least once a week)?,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,VITAMINS and SUPPLEMENTS,Q42,Q42 HOW MUCH VITAMIN D3,Char,4992,"* 1=400 IU, 2=800-1000, 3=2000, 4=4000 or more",1,,,"Q42 If you take vitamin D3 as a single supplement, how much vitamin d3 do you take each time you take it?",,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43a_Type,Q43 HYPERTENSION DIAGNOSIS,Char,4993,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had hypertension?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43a_Age,Q43 AGE AT HYPERTENSION DIAGNOSIS,Char,4994,"* 1=<35 years, 2=35-49, 3=50-64, 4=65-74, 5=75+",1,,,Q43 How old were you when you were first told you had hypertension?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43a_Ever,Q43 EVER MEDICATION FOR HYPERTENSION DIAGNOSIS,Char,4995,"* 1=Yes, 0=No",1,,,Q43 Have you ever taken medication for hypertension?,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43a_Cur,Q43 CURRENT MEDICATION FOR HYPERTENSION DIAGNOSIS,Char,4996,"* 1=Yes, 0=No",1,,,Q43 Are you currently taking medication for hypertension?,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43b_Type,Q43 HEART ATTACK DIAGNOSIS,Char,4997,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had a heart attack?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43c_Type,Q43 STROKE DIAGNOSIS,Char,5001,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had a stroke?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43d_Type,Q43 DEEP VENOUS THROMBOSIS DIAGNOSIS,Char,5005,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had a deep vein thrombosis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43e_Type,Q43 COPD DIAGNOSIS,Char,5009,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had COPD?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43f_Type,Q43 OSTEOPOROSIS DIAGNOSIS,Char,5013,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had osteoporosis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43g_Type,Q43 PNEUMONIA DIAGNOSIS,Char,5017,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had pneumonia?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43h_Type,Q43 PARKINSONS DIAGNOSIS,Char,5021,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had Parkinson's disease?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43i_Type,Q43 DEPRESSION DIAGNOSIS,Char,5025,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had depression?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43j_Type,Q43 SHINGLES DIAGNOSIS,Char,5029,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had shingles?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43k_Type,Q43 ULCER DIAGNOSIS,Char,5033,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had an ulcer?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43l_Type,Q43 KIDNEY STONES DIAGNOSIS,Char,5037,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had kidney stones?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43m_Type,Q43 KIDNEY DISEASE DIAGNOSIS,Char,5041,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had kidney disease?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43n_Type,Q43 CHRONIC FATIGUE SYNDROME DIAGNOSIS,Char,5045,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had chronic fatigue syndrome?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43o_Type,Q43 OSTEOARTHRITIS DIAGNOSIS,Char,5049,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had osteoarthritis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43p_Type,Q43 RHEUMATOID ARTHRITIS DIAGNOSIS,Char,5053,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had rheumatoid arthritis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43q_Type,Q43 SLE/LUPUS DIAGNOSIS,Char,5057,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had lupus?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43r_Type,Q43 IBD/CROHNS DIAGNOSIS,Char,5061,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had IBD or Crohn's disease?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43s_Type,Q43 MULTIPLE SCLEROSIS DIAGNOSIS,Char,5065,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had multiple sclerosis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,MEDICAL CONDITIONS,Q43t_Type,Q43 PSORIASIS DIAGNOSIS,Char,5069,"* 0=No, 1=Yes, 2=Don't know",1,,,Q43 Has a health professional ever told you that you had psoriasis?,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,Q46a,Q46 LOST HEIGHT AS AGED,Char,5077,"* 1=Yes, 0=No",1,,,Q46 Have you lost height as you have aged? (no yes),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,Q46b,Q46 HEIGHT INCHES LOST AS AGED,Char,5078,"* 0=Less than 1 inch, 1=1, 2=2, 3=3 or more ",1,,,Q46 How much height have you lost as you have aged?,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,Q47a,Q47 HAD GASTRIC BYPASS/LAP-BAND SURGERY,Char,5079,"* 1=Yes, 0=No",1,,,Q47 Have you had gastric bypass or lap-band surgery? (no yes),,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,Q47b,Q47 TYPE OF GASTRIC BYPASS/LAP-BAND SURGERY,Char,5080,"* 1=Lap-band, 2=Roux-en-Y bypass, 3=Other gastric bypass surgery",1,,,Q47 What type of gastric bypass or lap-band surgery have you had?,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,BMIcleanQ5,BMI (cleaned) at Q5,Num,6030,"Range: 16.1-54.8
Unknown: .A",,2,1,Q44 BMI (cleaned) at Q5 (kg/m2),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,WeightcleanQ5,Weight (cleaned) at Q5,Num,6031,"Range: 73-387
Unknown: .A",,3,0,Q44 Weight (cleaned) at Q5 (pounds),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,BODY SIZE,HeightcleanQ5,Height (cleaned) at Q5,Num,6032,"Range: 48-77
Unknown: .A",,2,0,Q46 Height (cleaned) at Q5 (inches),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_Type,Q48 USE FACIAL CREAMS WITH SPF,Char,5081,"* 1=Yes, 0=No",1,,,Q48a Do/did you ever use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_totyr,Q48 YEARS USED FACIAL CREAMS WITH SPF,Char,5082,"* 0=Under 1 year, 1=1-5, 2=6-10, 3=11-20, 4=21+",1,,,Q48a For how many years total have you used facial creams/makeup with SPF routinely?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_15,Q48 AGE <15 WHEN USED FACIAL CREAMS WITH SPF,Char,5083,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48a How often when you were age <15 did you use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_25,Q48 AGE 15-25 WHEN USED FACIAL CREAMS WITH SPF,Char,5084,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48a How often when you were ages 15-25 did you use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_40,Q48 AGE 26-40 WHEN USED FACIAL CREAMS WITH SPF,Char,5085,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48a How often when you were ages 26-40 did you use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_60,Q48 AGE 41-60 WHEN USED FACIAL CREAMS WITH SPF,Char,5086,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48a How often when you were age 41-60 did you use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48a_61,Q48 AGE 61 OR OLDER WHEN USED FACIAL CREAMS WITH SPF,Char,5087,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48a How often when you were age 61 or older did you use facial creams/makeup with SPF?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_Type,Q48 USE SUNSCREEN,Char,5088,"* 1=Yes, 0=No",1,,,Q48b Do/did you ever apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_totyr,Q48 YEARS USED SUNSCREEN,Char,5089,"* 0=Under 1 year, 1=1-5, 2=6-10, 3=11-20, 4=21+",1,,,Q48b For how many years total have you routinely applied sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_15,Q48 AGE <15 WHEN USED SUNSCREEN,Char,5090,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48b How often when you were age <15 did you apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_25,Q48 AGE 15-25 WHEN USED SUNSCREEN,Char,5091,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48b How often when you were ages 15-25 did you apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_40,Q48 AGE 26-40 WHEN USED SUNSCREEN,Char,5092,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48b How often when you were aged 26-40 did you apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_60,Q48 AGE 41-60 WHEN USED SUNSCREEN,Char,5093,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48b How often when you were ages 41-60 did you apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48b_61,Q48 AGE 61 OR OLDER WHEN USED SUNSCREEN,Char,5094,"* 0=Never, 1=Sometimes, 2=Often, 3=Always",1,,,Q48b How often when you were age 61 or older did you apply sunscreen when spending time in the sun?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_Type,Q48 USE TANNING BED/BOOTH,Char,5095,"* 1=Yes, 0=No",1,,,Q48c Do/did you ever use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_totyr,Q48 YEARS USED TANNING BED/BOOTH,Char,5096,"* 0=Under 1 year, 1=1-5, 2=6-10, 3=11-20, 4=21+",1,,,Q48c For how many years total have you routinely used a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_15,Q48 AGE <15 WHEN USED TANNING BED/BOOTH,Char,5097,"* 0=Never, 1=Sometimes, 2=Often",1,,,Q48c How often when you were age <15 did you use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_25,Q48 AGE 15-25 WHEN USED TANNING BED/BOOTH,Char,5098,"* 0=Never, 1=Sometimes, 2=Often",1,,,Q48c How often when you were ages 15-25 did you use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_40,Q48 AGE 26-40 WHEN USED TANNING BED/BOOTH,Char,5099,"* 0=Never, 1=Sometimes, 2=Often",1,,,Q48c How often when you were ages 26-40 did you use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_60,Q48 AGE 41-60 WHEN USED TANNING BED/BOOTH,Char,5100,"* 0=Never, 1=Sometimes, 2=Often",1,,,Q48c How often when you were ages 41-60 did you use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PERSONAL CARE PRACTICES,Q48c_61,Q48 AGE 61 OR OLDER WHEN USED TANNING BED/BOOTH,Char,5101,"* 0=Never, 1=Sometimes, 2=Often",1,,,Q48c How often when you were age 61 or older did you use a tanning bed or tanning booth?,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5mini,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q1,Q1 YEARS LIVED AT CURRENT RESIDENCE,Char,6006,"* 1=<1, 2=1-4, 3=5-9, 4=10-14, 5=15-19, 6=20-29, 7=30+",1,,,Q1 For how many years have you lived at your current residence?,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5mini,PHYSICAL ACTIVITY,Q16a,Q16 HOURS PER WEEK OF STRENUOUS ACTIVITY DURING PAST 3 YEARS,Char,6015,"0=None, 1=1/2 hour, 2=1 hour, 3=1-1/2 hours, 4=2 hours, 5=3 hours, 6=4-6 hours, 7=7-10 hours, 8=11+ hours",1,,,Q16 Average Hours Per Week Strenuous exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5mini,PHYSICAL ACTIVITY,Q16b,Q16 MONTHS PER YEAR OF STRENUOUS ACTIVITY DURING PAST 3 YEARS,Char,6016,"1=1-3 months, 2=4-6, 3=7-9, 4=10-12",1,,,Q16 Average Months Per Year Strenuous exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5mini,PHYSICAL ACTIVITY,Q17a,Q17 HOURS PER WEEK OF MODERATE ACTIVITY DURING PAST 3 YEARS,Char,6017,"0=None, 1=1/2 hour, 2=1 hour, 3=1-1/2 hours, 4=2 hours, 5=3 hours, 6=4-6 hours, 7=7-10 hours, 8=11+ hours",1,,,Q17 Average Hours Per Week Moderate exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5mini,PHYSICAL ACTIVITY,Q17b,Q17 MONTHS PER YEAR OF MODERATE ACTIVITY DURING PAST 3 YEARS,Char,6018,"1=1-3 months, 2=4-6, 3=7-9, 4=10-12",1,,,Q17 Average Months Per Year Moderate exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5mini,HEALTH,Q31_1,Q31 EVER TOLD YOU HAVE DIABETES,Char,6019,"* 1=Yes, 0=No",1,,,Q31 Has a health professional ever told you that you have diabetes? ,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5mini,HEALTH,Q31_2,Q31 TYPE OF DIABETES,Char,6020,"* 1=Type I, 2=Type II",1,,,"Q31 Which type of diabetes do you have: Type I (also known as insulin-dependent diabetes or IDDM)
 Type II (also known as non-insulin dependent diabetes or NIDDM)",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Q5mini,MENOPAUSAL HORMONE THERAPY,Q27a,Q27 USE OF HORMONES SINCE 2005,Char,6025,"1=Yes, 0=No",1,,,"Q27 Since  2005 , have you used prescription female hormones (Not including oral contraceptives):",,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q5mini,MENOPAUSAL HORMONE THERAPY,Q27b,Q27 YEARS OF HORMONE USE SINCE 2005,Char,6026,"1=<1 year, 2=1-2, 3=3-4, 4=5-6, 5=7+, 6=Don't know",1,,,Q27 How many years in total did you use prescription female hormones since  January 2005?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q5mini,MENSTRUAL PERIODS,Q26,Q26 CURRENT MENSTRUAL STATUS,Char,6027,"01=Stopped on own, 02=Stopped after surgery, 03=Stopped after radiation/chemo, 04=Stopped for other reason, 05=HT before periods stopped, stopped taking HT, 06=HT before periods stopped, still taking HT, 07=Regular periods, 08=Perimenopausal, 09=Pregnant, 10=Breast feeding",2,,,Q26 Answer that best describes current menstrual status.,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
Q6,HAPPINESS,Q6Web_happiness,Overall happiness,Num,5342,"-88 = Unable to assign value
0 = Skipped
1 = Very happy
2 = Somewhat happy
3 = Not very happy",3,1,0,Overall happiness,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q6,PHYSICAL ACTIVITY,Q6Web_strenuous_hrs_per_wk,Strenuous exercise hrs per wk,Num,5355,"-88 = Unable to assign value
0 = Skipped
1 = None
2 = 1/2 hour per week
3 = 1 hour per week
4 = 1 1/2 hours per week
5 = 2 hours per week 
6 = 3 hours per week
7 = 4 - 6 hours per week
8 = 7 - 10 hours per week
9 = 11+ hours per week
10 = Don't know",3,2,0,Strenuous exercise hours per week over last 3 years,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q6,PHYSICAL ACTIVITY,Q6Web_strenuous_mos_per_yr,Strenuous exercise months per year,Num,5356,"-88 = Unable to assign value
0 = Skipped
1 = 1 - 3 months
2 = 4 - 6 months
3 = 7 - 9 months
4 = 10 - 12 months",3,1,0,Strenuous exercise months per year over last 3 years,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q6,PHYSICAL ACTIVITY,Q6Web_moderate_hrs_per_wk,Moderate exercise hrs per wk,Num,5357,"-88 = Unable to assign value
0 = Skipped
1 = None
2 = 1/2 hour per week
3 = 1 hour per week
4 = 1 1/2 hours per week
5 = 2 hours per week 
6 = 3 hours per week
7 = 4 - 6 hours per week
8 = 7 - 10 hours per week
9 = 11+ hours per week
10 = Don't know",3,2,0,Moderate exercise hours per week over last 3 years,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q6,PHYSICAL ACTIVITY,Q6Web_moderate_hrs_per_yr,Moderate exercise months per year,Num,5358,"-88 = Unable to assign value
0 = Skipped
1 = 1 - 3 months
2 = 4 - 6 months
3 = 7 - 9 months
4 = 10 - 12 months",3,1,0,Moderate exercise months per year over last 3 years,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q6,SOCIAL CONNECTION,Q6Web_lack_companionship,Feel lack companionship,Num,5573,"-88 = Unable to assign value
0 = Skipped
1 = Hardly ever or never
2 = Some of the time
3 = Often",3,1,0,How often participant feels that she lacks companionship ,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q6,SOCIAL CONNECTION,Q6Web_feel_left_out,Feel left out,Num,5574,"-88 = Unable to assign value
0 = Skipped
1 = Hardly ever or never
2 = Some of the time
3 = Often",3,1,0,How often participant feels left out,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q6,SOCIAL CONNECTION,Q6Web_feel_isolated,Feel isolated from others,Num,5575,"-88 = Unable to assign value
0 = Skipped
1 = Hardly ever or never
2 = Some of the time
3 = Often",3,1,0,How often participant feels isolated from others,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Q6,MEDICAL SCREENING,Q6Web_recent_colonoscopy,Colonoscopy in last 10 years,Num,5447,"-88 = Unable to assign value
0 = Skipped
1 = Yes, for screening
2 = Yes, for symptoms
3 = No
4 = Both",3,1,0,Colonoscopy in last 10 years,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Q6,MEDICAL SCREENING,Q6Web_recent_sigmoidoscopy,Sigmoidoscopy in last 10 years,Num,5448,"-88 = Unable to assign value
0 = Skipped
1 = Yes, for screening
2 = Yes, for symptoms
3 = No
4 = Both",3,1,0,Sigmoidoscopy in last 10 years,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
